candidate_identity_key,artist_display_name,title,year,membership_count,archetype_ids,import_classes,resolution_status,selected_source,confidence,match_score,track_count,catalog_artist_name,catalog_collection_name,catalog_release_date,apple_collection_id,musicbrainz_release_group_id,musicbrainz_release_id,catalog_url,warnings
album|apples in stereo|fun trick noisemaker,The Apples in Stereo,Fun Trick Noisemaker,1995,1,075,core_graph_album,resolved,apple_itunes_search_api,high,97,13,The Apples In Stereo,Fun Trick Noisemaker,1995-05-02,303379240,,,https://music.apple.com/us/album/fun-trick-noisemaker/303379240?uo=4,
album|arcade fire|funeral,Arcade Fire,Funeral,2004,1,078,core_graph_album,resolved,apple_itunes_search_api,high,97,10,Arcade Fire,Funeral,2004-09-14,1249417623,,,https://music.apple.com/us/album/funeral/1249417623?uo=4,
album|arcade fire|neon bible,Arcade Fire,Neon Bible,2007,1,078,core_graph_album,resolved,apple_itunes_search_api,high,97,11,Arcade Fire,Neon Bible,2007-03-02,1252615522,,,https://music.apple.com/us/album/neon-bible/1252615522?uo=4,
album|archers of loaf|icky mettle,Archers of Loaf,Icky Mettle,1993,1,072,core_graph_album,resolved,musicbrainz_ws2,high,109,27,Archers of Loaf,Icky Mettle,1993,1839155231,1a366c4d-abb2-4b1f-8301-ba02d562fa98,7295dee6-7401-4235-a853-9d6aad253589,https://musicbrainz.org/release/7295dee6-7401-4235-a853-9d6aad253589,
album|architects|classic symptoms of a broken spirit,Architects,the classic symptoms of a broken spirit,2022,1,118,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Architects,the classic symptoms of a broken spirit,2022-10-21,1630014304,b71b865c-08ae-45db-994e-1fa580b1ea35,dc33fdfb-1e00-4763-b001-e1bc70cf4619,https://musicbrainz.org/release/dc33fdfb-1e00-4763-b001-e1bc70cf4619,
album|architects|for those that wish to exist,Architects,For Those That Wish to Exist,2021,1,118,core_graph_album,resolved,musicbrainz_ws2,high,109,15,Architects,For Those That Wish to Exist,2021-02-26,1533388849,4a0f80ce-b194-4cb1-b601-5c09041b7643,669590fc-e87c-43ce-b06d-3459075413a4,https://musicbrainz.org/release/669590fc-e87c-43ce-b06d-3459075413a4,
album|architects|lost forever lost together,Architects,Lost Forever // Lost Together,2014,1,067,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Architects,Lost Forever // Lost Together,2014-03-11,1485067251,b07d09d3-d8f9-44a2-9c14-5fc1897cf9dd,61ecae37-5682-4808-882c-309cec52d41d,https://musicbrainz.org/release/61ecae37-5682-4808-882c-309cec52d41d,
album|arctic monkeys|am,Arctic Monkeys,AM,2013,1,117,core_graph_album,resolved,apple_itunes_search_api,high,97,12,Arctic Monkeys,AM,2013-09-09,663097964,,,https://music.apple.com/us/album/am/663097964?uo=4,
album|arctic monkeys|favourite worst nightmare,Arctic Monkeys,Favourite Worst Nightmare,2007,1,079,core_graph_album,resolved,musicbrainz_ws2,high,109,12,Arctic Monkeys,Favourite Worst Nightmare,2007-04-24,251499221,f113fa38-7908-3ec9-8145-d2455e78a8b2,85feb97d-40fb-4637-9d28-30d0f20e490f,https://musicbrainz.org/release/85feb97d-40fb-4637-9d28-30d0f20e490f,
album|arctic monkeys|whatever people say i am that s what i m not,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",2006,1,079,core_graph_album,resolved,musicbrainz_ws2,high,106,13,Arctic Monkeys,"Whatever People Say I Am, That’s What I’m Not",2006-02-21,111153953,6c9c4985-3628-3070-b956-b538f30c9bea,aa94ffcc-1c9b-39d6-953f-7aa803d8146c,https://musicbrainz.org/release/aa94ffcc-1c9b-39d6-953f-7aa803d8146c,
album|aretha franklin|amazing grace,Aretha Franklin,Amazing Grace,1972,1,108,context_candidate,resolved,musicbrainz_ws2,high,109,14,Aretha Franklin,Amazing Grace,1972,1628093959,9e9b6cb5-2398-3aa7-b0c3-80c73e30b663,9407256c-6c05-4720-9fbe-d6d9e6a10640,https://musicbrainz.org/release/9407256c-6c05-4720-9fbe-d6d9e6a10640,
album|aretha franklin|i never loved a man the way i love you,Aretha Franklin,I Never Loved a Man the Way I Love You,1967,1,038,core_graph_album,resolved,apple_itunes_search_api,high,97,11,Aretha Franklin,I Never Loved a Man the Way I Love You,1967-03-10,937107826,,,https://music.apple.com/us/album/i-never-loved-a-man-the-way-i-love-you/937107826?uo=4,
album|aretha franklin|lady soul,Aretha Franklin,Lady Soul,1968,1,038,core_graph_album,resolved,apple_itunes_search_api,high,97,10,Aretha Franklin,Lady Soul,1968-01-22,933585548,,,https://music.apple.com/us/album/lady-soul/933585548?uo=4,
album|ariana grande|eternal sunshine,Ariana Grande,Eternal Sunshine,2024,1,093,core_graph_album,resolved,apple_itunes_search_api,high,97,13,Ariana Grande,eternal sunshine,2024-03-08,1725913366,,,https://music.apple.com/us/album/eternal-sunshine/1725913366?uo=4,
album|ariana grande|sweetener,Ariana Grande,Sweetener,2018,1,091,core_graph_album,resolved,apple_itunes_search_api,high,97,15,Ariana Grande,Sweetener,2018-08-17,1399202900,,,https://music.apple.com/us/album/sweetener/1399202900?uo=4,
album|ariana grande|thank u next,Ariana Grande,"Thank U, Next",2019,1,091,core_graph_album,resolved,apple_itunes_search_api,high,97,12,Ariana Grande,"thank u, next",2019-02-08,1450333975,,,https://music.apple.com/us/album/thank-u-next/1450333975?uo=4,
album|arlo guthrie|alice s restaurant,Arlo Guthrie,Alice's Restaurant,1967,1,026,core_graph_album,resolved,apple_itunes_search_api,high,97,7,Arlo Guthrie,Alice's Restaurant,1967-09-01,41229184,,,https://music.apple.com/us/album/alices-restaurant/41229184?uo=4,
album|art blakey and the jazz messengers|moanin,Art Blakey and the Jazz Messengers,Moanin,1959,1,101,core_graph_album,resolved,apple_itunes_search_api,high,97,6,Art Blakey & The Jazz Messengers,Moanin',1959-01-01,1459438950,,,https://music.apple.com/us/album/moanin/1459438950?uo=4,lookup_track_count_below_catalog_track_count
album|as i lay dying|an ocean between us,As I Lay Dying,An Ocean Between Us,2007,1,067,core_graph_album,resolved,apple_itunes_search_api,high,97,12,As I Lay Dying,An Ocean Between Us,2007-08-21,259908993,,,https://music.apple.com/us/album/an-ocean-between-us/259908993?uo=4,
album|asake|mr money with the vibe,Asake,Mr. Money With the Vibe,2022,1,097,core_graph_album,resolved,apple_itunes_search_api,high,97,12,Asake,Mr. Money With The Vibe,2022-09-08,1636748658,,,https://music.apple.com/us/album/mr-money-with-the-vibe/1636748658?uo=4,
album|asking alexandria|stand up and scream,Asking Alexandria,Stand Up and Scream,2009,1,067,core_graph_album,resolved,musicbrainz_ws2,high,109,13,Asking Alexandria,Stand Up and Scream,2009-09-15,1817143440,2fe6161c-c3b9-48af-b432-4e6ef1e4aa8f,290b1686-f728-470d-ad5a-211d36cdf9df,https://musicbrainz.org/release/290b1686-f728-470d-ad5a-211d36cdf9df,
album|aso|two seven,Aso,Two / Seven,2016,1,120,core_graph_album,resolved,apple_itunes_search_api,medium,89,7,Aso,Two / Seven,2018-02-07,1513588851,,,https://music.apple.com/us/album/two-seven/1513588851?uo=4,
album|association|birthday,The Association,Birthday,1968,1,012,core_graph_album,resolved,apple_itunes_search_api,high,97,11,The Association,Birthday,1968-01-01,140777219,,,https://music.apple.com/us/album/birthday/140777219?uo=4,
album|association|insight out,The Association,Insight Out,1967,1,012,core_graph_album,resolved,apple_itunes_search_api,low,81,11,The Association,Insight Out (Mono),1967-01-01,943108295,,,https://music.apple.com/us/album/insight-out-mono/943108295?uo=4,
album|at the drive in|relationship of command,At the Drive-In,Relationship of Command,2000,1,060,core_graph_album,resolved,apple_itunes_search_api,high,97,13,At the Drive-In,Relationship of Command,2000-09-12,516380108,,,https://music.apple.com/us/album/relationship-of-command/516380108?uo=4,
album|at the gates|slaughter of the soul,At the Gates,Slaughter of the Soul,1995,1,068,boundary_candidate,resolved,apple_itunes_search_api,low,81,11,At The Gates,Slaughter of the Soul (Full Dynamic Range Edition),1995-11-14,913728923,,,https://music.apple.com/us/album/slaughter-of-the-soul-full-dynamic-range-edition/913728923?uo=4,
album|ataris|so long astoria,The Ataris,"So Long, Astoria",2003,1,076,core_graph_album,resolved,apple_itunes_search_api,high,97,15,The Ataris,"So Long, Astoria",2003-03-04,197887813,,,https://music.apple.com/us/album/so-long-astoria/197887813?uo=4,
album|atlanta rhythm section|champagne jam,Atlanta Rhythm Section,Champagne Jam,1978,1,019,core_graph_album,resolved,apple_itunes_search_api,high,97,8,Atlanta Rhythm Section,Champagne Jam,1978-01-01,1443498683,,,https://music.apple.com/us/album/champagne-jam/1443498683?uo=4,
album|atreyu|curse,Atreyu,The Curse,2004,1,067,core_graph_album,resolved,apple_itunes_search_api,high,97,13,Atreyu,The Curse,2004-06-29,1440946545,,,https://music.apple.com/us/album/the-curse/1440946545?uo=4,
album|autechre|amber,Autechre,Amber,1994,1,087,core_graph_album,resolved,apple_itunes_search_api,high,97,11,Autechre,Amber,1994-11-07,281074742,,,https://music.apple.com/us/album/amber/281074742?uo=4,
album|autechre|tri repetae,Autechre,Tri Repetae,1995,1,087,core_graph_album,resolved,apple_itunes_search_api,high,97,10,Autechre,Tri Repetae,1995-11-06,281109010,,,https://music.apple.com/us/album/tri-repetae/281109010?uo=4,
album|avenged sevenfold|city of evil,Avenged Sevenfold,City of Evil,2005,1,067,core_graph_album,resolved,apple_itunes_search_api,high,97,11,Avenged Sevenfold,City of Evil,2005-06-06,156740116,,,https://music.apple.com/us/album/city-of-evil/156740116?uo=4,
album|avenged sevenfold|waking the fallen,Avenged Sevenfold,Waking the Fallen,2003,1,067,core_graph_album,resolved,musicbrainz_ws2,high,109,23,Avenged Sevenfold,Waking the Fallen,2003-08-26,898356710,1c7120ae-32b6-3693-8974-599977b01601,8cb53cf6-48b4-4422-b6ed-6e5554317011,https://musicbrainz.org/release/8cb53cf6-48b4-4422-b6ed-6e5554317011,
album|aventura|we broke the rules,Aventura,We Broke the Rules,2002,1,096,core_graph_album,resolved,apple_itunes_search_api,high,97,10,Aventura,We Broke the Rules,2002-07-02,211280098,,,https://music.apple.com/us/album/we-broke-the-rules/211280098?uo=4,
album|avett brothers|i and love and you,The Avett Brothers,I and Love and You,2009,1,030,core_graph_album,resolved,apple_itunes_search_api,high,97,13,The Avett Brothers,I and Love and You,2009-01-01,1440812083,,,https://music.apple.com/us/album/i-and-love-and-you/1440812083?uo=4,
album|avicii|true,Avicii,True,2013,1,083,core_graph_album,resolved,apple_itunes_search_api,low,78,9,Avicii,True: Avicii By Avicii,2014-03-24,1440824514,,,https://music.apple.com/us/album/true-avicii-by-avicii/1440824514?uo=4,
album|ayra starr|19 and dangerous,Ayra Starr,19 & Dangerous,2021,1,097,core_graph_album,resolved,musicbrainz_ws2,high,109,11,Ayra Starr,19 & Dangerous,2021-08-06,1576666385,9e0ab011-3a6f-4e16-a670-aa3e3ab199c6,d3f77783-85c9-407a-905b-c84afaaf1095,https://musicbrainz.org/release/d3f77783-85c9-407a-905b-c84afaaf1095,
album|b 52 s|b 52 s,The B-52's,The B-52's,1979,1,057,core_graph_album,resolved,apple_itunes_search_api,high,97,9,The B-52's,The B-52's,1979-07-06,983126000,,,https://music.apple.com/us/album/the-b-52s/983126000?uo=4,
album|baaba maal|nomad soul,Baaba Maal,Nomad Soul,1998,1,099,core_graph_album,resolved,apple_itunes_search_api,high,97,11,Baaba Maal,Nomad Soul,1998-07-14,3097806,,,https://music.apple.com/us/album/nomad-soul/3097806?uo=4,
album|babes in toyland|fontanelle,Babes in Toyland,Fontanelle,1992,1,070,core_graph_album,resolved,musicbrainz_ws2,high,109,15,Babes in Toyland,Fontanelle,1992-08-11,300957229,effc8fd7-7dd2-3458-ac77-734fa22e54bb,29e47ad3-f219-42e2-ab5c-a24f23fb601b,https://musicbrainz.org/release/29e47ad3-f219-42e2-ab5c-a24f23fb601b,
album|babymetal|metal resistance,BABYMETAL,Metal Resistance,2016,1,098,boundary_candidate,resolved,apple_itunes_search_api,high,97,12,BABYMETAL,METAL RESISTANCE,2016-04-01,1830273195,,,https://music.apple.com/us/album/metal-resistance/1830273195?uo=4,
album|backstreet boys|black and blue,Backstreet Boys,Black & Blue,2000,1,089,core_graph_album,resolved,apple_itunes_search_api,high,97,13,Backstreet Boys,Black & Blue,2000-11-21,303171231,,,https://music.apple.com/us/album/black-blue/303171231?uo=4,
album|backstreet boys|millennium,Backstreet Boys,Millennium,1999,1,089,core_graph_album,resolved,apple_itunes_search_api,high,97,12,Backstreet Boys,Millennium,1999-05-18,283567119,,,https://music.apple.com/us/album/millennium/283567119?uo=4,
album|bad brains|bad brains,Bad Brains,Bad Brains,1982,1,055,core_graph_album,resolved,musicbrainz_ws2,high,109,15,Bad Brains,Bad Brains,1982,,458f4bdf-ffbe-3643-977a-73e80d3d7b08,dcf077df-8856-4961-a0a0-e181a794ca61,https://musicbrainz.org/release/dcf077df-8856-4961-a0a0-e181a794ca61,
album|bad brains|rock for light,Bad Brains,Rock for Light,1983,1,055,core_graph_album,resolved,musicbrainz_ws2,high,109,20,Bad Brains,Rock for Light,1983-03,1302287380,876288a6-9b52-342b-a998-4d7dc01bc8bf,2de607cb-2854-455f-933e-833885f4d3d2,https://musicbrainz.org/release/2de607cb-2854-455f-933e-833885f4d3d2,
album|bad bunny|un verano sin ti,Bad Bunny,Un Verano Sin Ti,2022,1,094,core_graph_album,resolved,musicbrainz_ws2,high,109,23,Bad Bunny,Un verano sin ti,2022-05-06,1622045624,e992b449-141b-4aea-b07b-9b2a478a8570,aded3f90-b758-451a-aad7-711d5985b05f,https://musicbrainz.org/release/aded3f90-b758-451a-aad7-711d5985b05f,
album|bad bunny|yhlqmdlg,Bad Bunny,YHLQMDLG,2020,1,094,core_graph_album,resolved,musicbrainz_ws2,high,109,20,Bad Bunny,YHLQMDLG,2020-02-29,1500776322,e20e0bc0-4660-461b-8ac7-14ad2459cda6,c7827a8b-46c2-4fa3-8fab-d1c1a04bc1ad,https://musicbrainz.org/release/c7827a8b-46c2-4fa3-8fab-d1c1a04bc1ad,
album|bad company|bad company,Bad Company,Bad Company,1974,1,017,core_graph_album,resolved,apple_itunes_search_api,high,97,8,Bad Company,Bad Company,1974-06-15,978942690,,,https://music.apple.com/us/album/bad-company/978942690?uo=4,
album|bad omens|death of peace of mind,Bad Omens,The Death of Peace of Mind,2022,2,067;118,boundary_candidate;core_graph_album,resolved,musicbrainz_ws2,high,109,15,Bad Omens,THE DEATH OF PEACE OF MIND,2022-05-27,1817382334,3b75caf3-907a-463a-828c-7aa5e929bd7e,1729a094-5c29-44a5-9627-6706af50b5bf,https://musicbrainz.org/release/1729a094-5c29-44a5-9627-6706af50b5bf,
album|bad religion|recipe for hate,Bad Religion,Recipe for Hate,1993,1,076,core_graph_album,resolved,musicbrainz_ws2,high,109,14,Bad Religion,Recipe for Hate,1993-06-04,1485011076,3e38adc0-bb7d-39d1-a811-7ce6db5d869d,6df8cc11-d183-41f1-89f3-c71726b73ec2,https://musicbrainz.org/release/6df8cc11-d183-41f1-89f3-c71726b73ec2,
album|bad religion|stranger than fiction,Bad Religion,Stranger Than Fiction,1994,1,076,core_graph_album,resolved,musicbrainz_ws2,high,109,17,Bad Religion,Stranger Than Fiction,1994-08-30,1485011728,6415981c-4a20-3035-8817-7bf5a5398035,8f257750-da1e-402b-a5c7-a33dec23e0f1,https://musicbrainz.org/release/8f257750-da1e-402b-a5c7-a33dec23e0f1,
album|badfinger|no dice,Badfinger,No Dice,1970,1,021,core_graph_album,resolved,musicbrainz_ws2,high,109,19,Badfinger,No Dice,1970-11-09,771772437,7c049c8c-0581-34ea-9c77-9aafd83d1ec4,2bcbc91f-c282-3ca0-a81f-d47c11be46a3,https://musicbrainz.org/release/2bcbc91f-c282-3ca0-a81f-d47c11be46a3,
album|badfinger|straight up,Badfinger,Straight Up,1971,1,021,core_graph_album,resolved,musicbrainz_ws2,high,109,18,Badfinger,Straight Up,1971-12-13,771784195,df33a2f4-cd8a-38e2-819c-cc949047ae8c,dbe2fa6a-6aec-4f90-a847-fbb6fa9865f9,https://musicbrainz.org/release/dbe2fa6a-6aec-4f90-a847-fbb6fa9865f9,
album|band|music from big pink,The Band,Music from Big Pink,1968,1,019,core_graph_album,resolved,musicbrainz_ws2,high,109,11,The Band,Music From Big Pink,1968-07-01,1440814725,466fddac-8006-3e71-bbe7-7aa0f587aa88,afacbcab-cdf6-408f-a483-abaa06b618f6,https://musicbrainz.org/release/afacbcab-cdf6-408f-a483-abaa06b618f6,
album|barry manilow|barry manilow ii,Barry Manilow,Barry Manilow II,1974,1,025,core_graph_album,resolved,apple_itunes_search_api,high,97,12,Barry Manilow,Barry Manilow II,1974-10-01,177409903,,,https://music.apple.com/us/album/barry-manilow-ii/177409903?uo=4,
album|barry white|can t get enough,Barry White,Can't Get Enough,1974,1,041,core_graph_album,resolved,apple_itunes_search_api,high,97,7,Barry White,Can't Get Enough,1974-08-06,1431053185,,,https://music.apple.com/us/album/cant-get-enough/1431053185?uo=4,
album|basement jaxx|remedy,Basement Jaxx,Remedy,1999,1,081,core_graph_album,resolved,apple_itunes_search_api,high,97,15,Basement Jaxx,Remedy,1999-05-10,1540691197,,,https://music.apple.com/us/album/remedy/1540691197?uo=4,
album|basement jaxx|rooty,Basement Jaxx,Rooty,2001,1,081,core_graph_album,resolved,apple_itunes_search_api,high,97,13,Basement Jaxx,Rooty,2001-06-25,298596947,,,https://music.apple.com/us/album/rooty/298596947?uo=4,
album|basic channel|bcd,Basic Channel,BCD,1995,1,082,core_graph_album,resolved,apple_itunes_search_api,high,97,11,Basic Channel,BCD,1995-02-04,47297384,,,https://music.apple.com/us/album/bcd/47297384?uo=4,
album|bathory|under the sign of the black mark,Bathory,Under the Sign of the Black Mark,1987,1,068,core_graph_album,resolved,apple_itunes_search_api,high,97,10,Bathory,Under the Sign of the Black Mark,1987-01-01,1438969117,,,https://music.apple.com/us/album/under-the-sign-of-the-black-mark/1438969117?uo=4,
album|bauhaus|in the flat field,Bauhaus,In the Flat Field,1980,1,056,core_graph_album,resolved,musicbrainz_ws2,high,109,18,Bauhaus,In the Flat Field,1980-10,1025316248,0fc9f4c7-ee00-39ec-a767-4574823c2064,4ab8b678-e655-49ac-a89a-38e7e3d2b0b0,https://musicbrainz.org/release/4ab8b678-e655-49ac-a89a-38e7e3d2b0b0,
album|be bop deluxe|axe victim,Be-Bop Deluxe,Axe Victim,1974,1,020,core_graph_album,resolved,apple_itunes_search_api,high,97,10,Be Bop Deluxe,Axe Victim,1974-01-01,1772323082,,,https://music.apple.com/us/album/axe-victim/1772323082?uo=4,
album|be bop deluxe|futurama,Be-Bop Deluxe,Futurama,1975,1,020,core_graph_album,resolved,apple_itunes_search_api,high,97,9,Be Bop Deluxe,Futurama,1975-07-01,1769042441,,,https://music.apple.com/us/album/futurama/1769042441?uo=4,
album|beach boys|all summer long,The Beach Boys,All Summer Long,1964,1,007,core_graph_album,resolved,apple_itunes_search_api,high,97,12,The Beach Boys,All Summer Long,1964-07-13,1443160899,,,https://music.apple.com/us/album/all-summer-long/1443160899?uo=4,
album|beach boys|friends,The Beach Boys,Friends,1968,1,012,core_graph_album,resolved,apple_itunes_search_api,high,97,12,The Beach Boys,Friends,1968-01-01,1443088446,,,https://music.apple.com/us/album/friends/1443088446?uo=4,
album|beach boys|little deuce coupe,The Beach Boys,Little Deuce Coupe,1963,1,007,core_graph_album,resolved,apple_itunes_search_api,high,97,12,The Beach Boys,Little Deuce Coupe,1963-01-01,1443137734,,,https://music.apple.com/us/album/little-deuce-coupe/1443137734?uo=4,
album|beach boys|pet sounds,The Beach Boys,Pet Sounds,1966,1,013,core_graph_album,resolved,apple_itunes_search_api,high,97,13,The Beach Boys,Pet Sounds,1966-05-16,1440841241,,,https://music.apple.com/us/album/pet-sounds/1440841241?uo=4,
album|beach boys|surfer girl,The Beach Boys,Surfer Girl,1963,1,007,core_graph_album,resolved,apple_itunes_search_api,high,97,12,The Beach Boys,Surfer Girl,1963-01-01,1442921264,,,https://music.apple.com/us/album/surfer-girl/1442921264?uo=4,
album|beach boys|surfin safari,The Beach Boys,Surfin' Safari,1962,1,007,core_graph_album,resolved,apple_itunes_search_api,high,97,12,The Beach Boys,Surfin' Safari,1962-01-01,1442871699,,,https://music.apple.com/us/album/surfin-safari/1442871699?uo=4,
album|beach boys|surfin u s a,The Beach Boys,Surfin' U.S.A.,1963,1,007,core_graph_album,resolved,musicbrainz_ws2,high,104,12,The Beach Boys,Surfin’ U.S.A.,1963-03-04,1443101236,07013160-cced-3c32-9870-fe2b1467fad7,65fa348a-e246-4f47-889f-4819a9d966d0,https://musicbrainz.org/release/65fa348a-e246-4f47-889f-4819a9d966d0,
