v1_membership_id,source_layer,source_file,source_index,archetype_id,candidate_type,artist_display_name,title,year,primary_family,primary_archetype,secondary_archetypes,recognition_band,mission_role,import_class,version_or_composition_risk,risk_status,confidence,why_it_belongs,notes,candidate_identity_key,archetype_membership_key,active_in_v1,active_effective_credit,pm_multi_membership_status,pass_c_zero_credit_before_pm_decision,sidecar_scope
v1m_00299,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,album,Chuck Berry,After School Session,1957,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,album_world,core_graph_album,none,resolved,high,Best original-LP doorway for Berry's 1950s run.,True album,album|chuck berry|after school session,album|chuck berry|after school session@@001,true,1,not_applicable,false,core_album_sidecar
v1m_00359,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,004,album,Bobby Vee,Take Good Care of My Baby,1961,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Teen Idol / Early Pop-Rock Radio,,obvious,album_world,core_graph_album,none,resolved,high,Highly survey-useful idol-pop LP.,True album,album|bobby vee|take good care of my baby,album|bobby vee|take good care of my baby@@004,true,1,not_applicable,false,core_album_sidecar
v1m_00360,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,004,album,Kathy Young & The Innocents,A Thousand Stars,1961,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Teen Idol / Early Pop-Rock Radio,,medium,album_world,core_graph_album,none,resolved,high,Useful female teen-ballad gateway.,Song-first,album|kathy young and the innocents|a thousand stars,album|kathy young and the innocents|a thousand stars@@004,true,1,not_applicable,false,core_album_sidecar
v1m_00361,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,004,album,Little Peggy March,I Will Follow Him,1963,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Teen Idol / Early Pop-Rock Radio,,obvious,album_world,core_graph_album,none,resolved,high,Song-first hit justifies lightweight album object.,Song-first,album|little peggy march|i will follow him,album|little peggy march|i will follow him@@004,true,1,not_applicable,false,core_album_sidecar
v1m_00362,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,004,album,Johnny Mathis,Johnny's Greatest Hits,1958,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Teen Idol / Early Pop-Rock Radio,,obvious,album_world,core_graph_album,none,resolved,high,Historically important greatest-hits object; adult-pop boundary.,More contrast than core 004,album|johnny mathis|johnny s greatest hits,album|johnny mathis|johnny s greatest hits@@004,true,1,not_applicable,false,core_album_sidecar
v1m_00363,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,The Toys,A Lover's Concerto,1965,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,obvious,album_world,core_graph_album,none,resolved,high,Included because the title track is so survey-useful.,Album exception,album|toys|a lover s concerto,album|toys|a lover s concerto@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00364,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,The Shirelles,Baby It's You,1962,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,obvious,album_world,core_graph_album,none,resolved,high,Strong companion LP.,True album,album|shirelles|baby it s you,album|shirelles|baby it s you@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00365,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,The Dixie Cups,The Very Best of The Dixie Cups: Chapel of Love,1999,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,obvious,album_world,core_graph_album,none,resolved,high,Apple-resolvable Dixie Cups best-of preserves the Red Bird / girl-group gateway while staying mission-playable.,Availability replacement for Chapel of Love source LP and part of The Red Bird Girls split replacement coverage.,album|dixie cups|very best of the dixie cups chapel of love,album|dixie cups|very best of the dixie cups chapel of love@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00366,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,The Crystals,He's a Rebel,1963,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,obvious,album_world,core_graph_album,none,resolved,high,Best Crystals gateway.,True album,album|crystals|he s a rebel,album|crystals|he s a rebel@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00367,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,Lesley Gore,I'll Cry If I Want To,1963,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,obvious,album_world,core_graph_album,none,resolved,high,Key solo-artifact within the same craft lane.,True album,album|lesley gore|i ll cry if i want to,album|lesley gore|i ll cry if i want to@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00368,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,The Shangri-Las,20th Century Masters - The Millennium Collection: The Best of The Shangri-Las,2002,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,obvious,album_world,core_graph_album,none,resolved,high,Apple-resolvable Shangri-Las best-of preserves the dramatic teen-pop side of the Red Bird / girl-group gateway.,Availability replacement for Leader of the Pack source LP/title and part of The Red Bird Girls split replacement coverage.,album|shangri las|20th century masters the millennium collection the best of the shangri las,album|shangri las|20th century masters the millennium collection the best of the shangri las@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00369,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,The Marvelettes,Please Mr. Postman,1962,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,obvious,album_world,core_graph_album,none,resolved,high,Early Motown-girl-group hinge object.,True album,album|marvelettes|please mr postman,album|marvelettes|please mr postman@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00370,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,Dionne Warwick,Presenting Dionne Warwick,1964,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,obvious,album_world,core_graph_album,none,resolved,high,Early Bacharach / David craft object.,True album,album|dionne warwick|presenting dionne warwick,album|dionne warwick|presenting dionne warwick@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00371,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,The Ronettes,Presenting the Fabulous Ronettes Featuring Veronica,1964,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,obvious,album_world,core_graph_album,none,resolved,high,Definitive Ronettes album object.,True album,album|ronettes|presenting the fabulous ronettes featuring veronica,album|ronettes|presenting the fabulous ronettes featuring veronica@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00372,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,The Chiffons,The Chiffons,1963,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,obvious,album_world,core_graph_album,none,resolved,high,Strong hit-rich LP object.,True album,album|chiffons|chiffons,album|chiffons|chiffons@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00373,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,The Paris Sisters,The Paris Sisters,1961,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,medium,album_world,core_graph_album,none,resolved,high,Strong whisper-pop depth object.,True album,album|paris sisters|paris sisters,album|paris sisters|paris sisters@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00374,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,The Shirelles,Tonight's the Night,1961,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,obvious,album_world,core_graph_album,none,resolved,high,Best early girl-group LP anchor.,True album,album|shirelles|tonight s the night,album|shirelles|tonight s the night@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00375,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,Phil Spector / Various Artists,Back to Mono (1958-1969),1991,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,obvious,album_world,core_graph_album,none,resolved,high,Canonical Spector ecosystem object.,Artist credit normalization required,album|phil spector various artists|back to mono 1958 1969,album|phil spector various artists|back to mono 1958 1969@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00376,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,Dee Dee Sharp,It's Mashed Potato Time,1962,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,medium,album_world,core_graph_album,none,resolved,high,Dance-craze girl-pop album exception.,Song-first,album|dee dee sharp|it s mashed potato time,album|dee dee sharp|it s mashed potato time@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00377,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,005,album,The Raindrops,The Raindrops,1963,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Brill Building / Girl Group / Early 60s Pop Craft,,medium,album_world,core_graph_album,none,resolved,high,Brill songwriter-performer ecosystem object.,Specialist,album|raindrops|raindrops,album|raindrops|raindrops@@005,true,1,not_applicable,false,core_album_sidecar
v1m_00379,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,Etta James,At Last!,1960,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Broad-recognition vocal anchor.,True album,album|etta james|at last,album|etta james|at last@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00380,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,Sam Cooke,Cooke's Tour,1960,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Great smooth-soul-pop LP entry.,True album,album|sam cooke|cooke s tour,album|sam cooke|cooke s tour@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00381,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,Ben E. King,Don't Play That Song!,1962,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Best King LP object.,True album,album|ben e king|don t play that song,album|ben e king|don t play that song@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00382,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,Smokey Robinson and the Miracles,Hi! We're the Miracles,1961,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Early Motown group anchor.,True album,album|smokey robinson and the miracles|hi we re the miracles,album|smokey robinson and the miracles|hi we re the miracles@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00383,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,Jackie Wilson,Mr. Excitement!,1962,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Good Wilson LP doorway.,True album,album|jackie wilson|mr excitement,album|jackie wilson|mr excitement@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00384,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,Sam Cooke,Night Beat,1963,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Richer follow-up LP for strong Cooke positives.,True album,album|sam cooke|night beat,album|sam cooke|night beat@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00385,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,The Marvelettes,Please Mr. Postman,1962,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Early Motown hinge object.,True album,album|marvelettes|please mr postman,album|marvelettes|please mr postman@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00386,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,Solomon Burke,Rock 'n Soul,1964,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Great Burke crossover object.,True album,album|solomon burke|rock n soul,album|solomon burke|rock n soul@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00387,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,Ray Charles,The Genius of Ray Charles,1959,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Core early-soul LP anchor.,True album,album|ray charles|genius of ray charles,album|ray charles|genius of ray charles@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00388,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,Major Lance,The Monkey Time,1963,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,medium,album_world,core_graph_album,none,resolved,high,Strong Chicago crossover depth object.,True album,album|major lance|monkey time,album|major lance|monkey time@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00389,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,Sam Cooke,Twistin' the Night Away,1962,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Easy survey gateway.,True album,album|sam cooke|twistin the night away,album|sam cooke|twistin the night away@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00390,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,Ray Charles,What'd I Say,1959,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Key crossover LP object.,True album,album|ray charles|what d i say,album|ray charles|what d i say@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00391,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,The Supremes,Where Did Our Love Go,1964,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Strong 005/006 overlap LP.,True album,album|supremes|where did our love go,album|supremes|where did our love go@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00392,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,James Brown,Live at the Apollo,1963,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Essential early soul live object with massive historical and survey value.,Later soul family overlap,album|james brown|live at the apollo,album|james brown|live at the apollo@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00393,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,Otis Redding,Pain in My Heart,1964,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Early Otis belongs as bridge to later soul.,Later family should carry primary weight,album|otis redding|pain in my heart,album|otis redding|pain in my heart@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00394,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,James Brown & The Famous Flames,Please Please Please,1959,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Early Brown entry before later funk canon.,Later soul/funk overlap,album|james brown and the famous flames|please please please,album|james brown and the famous flames|please please please@@006,true,1,not_applicable,false,core_album_sidecar
v1m_00395,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,006,album,Ike & Tina Turner,The Soul of Ike & Tina Turner,1961,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Soul-Pop / R&B Crossover,,obvious,album_world,core_graph_album,none,resolved,high,Early raw R&B/soul crossover object.,Later rock/soul overlap,album|ike and tina turner|soul of ike and tina turner,album|ike and tina turner|soul of ike and tina turner@@006,true,1,not_applicable,false,core_album_sidecar
